brand,perfume,type,category,target_audience,longevity,longevity_clean,rating,description,mood,occasion
Versace,Pour Homme Oud Noir,EDP,Woody Oriental,Men,Medium,Medium,3.0,Pour Homme Oud Noir by Versace is a EDP perfume designed for Men. It belongs to the Woody Oriental category and has Medium longevity.,,
Versace,Versense,EDT,Green Floral,Female,Medium,Medium,3.0,Versense by Versace is a EDT perfume designed for Female. It belongs to the Green Floral category and has Medium longevity.,,
Versace,Atelier Cedrat de Diamante,EDP,Citrus Woody,Unisex,Medium,Medium,3.0,Atelier Cedrat de Diamante by Versace is a EDP perfume designed for Unisex. It belongs to the Citrus Woody category and has Medium longevity.,,
Versace,Atelier Eclat de Rose,EDP,Floral,Unisex,Medium,Medium,3.0,Atelier Eclat de Rose by Versace is a EDP perfume designed for Unisex. It belongs to the Floral category and has Medium longevity.,,
Versace,Atelier Encens Supreme,EDP,Incense Woody,Unisex,Medium,Medium,3.0,Atelier Encens Supreme by Versace is a EDP perfume designed for Unisex. It belongs to the Incense Woody category and has Medium longevity.,,
Versace,Atelier Santal Boisé,EDP,Sandalwood,Unisex,Medium,Medium,3.0,Atelier Santal Boisé by Versace is a EDP perfume designed for Unisex. It belongs to the Sandalwood category and has Medium longevity.,,
Carolina Herrera,Good Girl,EDP,Floriental,Female,Medium,Medium,3.0,Good Girl by Carolina Herrera is a EDP perfume designed for Female. It belongs to the Floriental category and has Medium longevity.,"elegant, sensual","evening, date"
Carolina Herrera,Good Girl Blush,EDP,Floriental,Female,Medium,Medium,3.0,Good Girl Blush by Carolina Herrera is a EDP perfume designed for Female. It belongs to the Floriental category and has Medium longevity.,"elegant, sensual","evening, date"
Carolina Herrera,Good Girl Supreme,EDP,Floriental,Female,Medium,Medium,3.0,Good Girl Supreme by Carolina Herrera is a EDP perfume designed for Female. It belongs to the Floriental category and has Medium longevity.,"elegant, sensual","evening, date"
Carolina Herrera,Very Good Girl,EDP,Floriental,Female,Medium,Medium,3.0,Very Good Girl by Carolina Herrera is a EDP perfume designed for Female. It belongs to the Floriental category and has Medium longevity.,"elegant, sensual","evening, date"
Carolina Herrera,Very Good Girl Elixir,EDP,Floriental,Female,Medium,Medium,3.0,Very Good Girl Elixir by Carolina Herrera is a EDP perfume designed for Female. It belongs to the Floriental category and has Medium longevity.,"elegant, sensual","evening, date"
Carolina Herrera,212 VIP,EDP,Woody Spicy,Female,Medium,Medium,3.0,212 VIP by Carolina Herrera is a EDP perfume designed for Female. It belongs to the Woody Spicy category and has Medium longevity.,"strong, confident","evening, dinner"
Carolina Herrera,212 VIP Black,EDP,Amber Spicy,Female,Medium,Medium,3.0,212 VIP Black by Carolina Herrera is a EDP perfume designed for Female. It belongs to the Amber Spicy category and has Medium longevity.,,
Carolina Herrera,212 Heroes,EDT,Woody,Female,Light,Light,2.0,212 Heroes by Carolina Herrera is a EDT perfume designed for Female. It belongs to the Woody category and has Light longevity.,"calm, earthy","casual, outdoor"
Carolina Herrera,212 Sexy,EDT,Floriental,Female,Light,Light,2.0,212 Sexy by Carolina Herrera is a EDT perfume designed for Female. It belongs to the Floriental category and has Light longevity.,"elegant, sensual","evening, date"
Carolina Herrera,212 Men,EDT,Woody Spicy,Male,Medium,Medium,3.0,212 Men by Carolina Herrera is a EDT perfume designed for Male. It belongs to the Woody Spicy category and has Medium longevity.,"strong, confident","evening, dinner"
Carolina Herrera,212 Men NYC,EDT,Woody Spicy,Male,Medium,Medium,3.0,212 Men NYC by Carolina Herrera is a EDT perfume designed for Male. It belongs to the Woody Spicy category and has Medium longevity.,"strong, confident","evening, dinner"
Carolina Herrera,212 VIP Men,EDT,Woody Spicy,Male,Medium,Medium,3.0,212 VIP Men by Carolina Herrera is a EDT perfume designed for Male. It belongs to the Woody Spicy category and has Medium longevity.,"strong, confident","evening, dinner"
Carolina Herrera,212 VIP Black Elixir,EDP,Amber Spicy,Male,Medium,Medium,3.0,212 VIP Black Elixir by Carolina Herrera is a EDP perfume designed for Male. It belongs to the Amber Spicy category and has Medium longevity.,,
Carolina Herrera,Bad Boy,EDP,Woody Spicy,Male,Medium,Medium,3.0,Bad Boy by Carolina Herrera is a EDP perfume designed for Male. It belongs to the Woody Spicy category and has Medium longevity.,"strong, confident","evening, dinner"
Carolina Herrera,Bad Boy Le Parfum,EDP,Woody Spicy,Male,Medium,Medium,3.0,Bad Boy Le Parfum by Carolina Herrera is a EDP perfume designed for Male. It belongs to the Woody Spicy category and has Medium longevity.,"strong, confident","evening, dinner"
Carolina Herrera,Bad Boy Cobalt,EDP,Woody Spicy,Male,Medium,Medium,3.0,Bad Boy Cobalt by Carolina Herrera is a EDP perfume designed for Male. It belongs to the Woody Spicy category and has Medium longevity.,"strong, confident","evening, dinner"
Carolina Herrera,Amber Desire,EDP,Amber,Female,Medium,Medium,3.0,Amber Desire by Carolina Herrera is a EDP perfume designed for Female. It belongs to the Amber category and has Medium longevity.,,
Carolina Herrera,Neroli Bohème,EDP,Floriental,Female,Medium,Medium,3.0,Neroli Bohème by Carolina Herrera is a EDP perfume designed for Female. It belongs to the Floriental category and has Medium longevity.,"elegant, sensual","evening, date"
Carolina Herrera,Confidential Oud Couture,EDP,Woody,Female,Medium,Medium,3.0,Confidential Oud Couture by Carolina Herrera is a EDP perfume designed for Female. It belongs to the Woody category and has Medium longevity.,"calm, earthy","casual, outdoor"
Hugo Boss,Boss Bottled EDT,EDT,Woody Spicy,Men,Medium,Medium,3.0,Boss Bottled EDT by Hugo Boss is a EDT perfume designed for Men. It belongs to the Woody Spicy category and has Medium longevity.,"strong, confident","evening, dinner"
Hugo Boss,Boss Bottled EDP,EDP,Woody Spicy,Men,Strong,Strong,4.0,Boss Bottled EDP by Hugo Boss is a EDP perfume designed for Men. It belongs to the Woody Spicy category and has Strong longevity.,"strong, confident","evening, dinner"
Hugo Boss,Boss Bottled Infinite,EDP,Woody Aromatic,Men,Medium,Medium,3.0,Boss Bottled Infinite by Hugo Boss is a EDP perfume designed for Men. It belongs to the Woody Aromatic category and has Medium longevity.,"relaxing, grounded","casual, work"
Hugo Boss,Boss Bottled Tonic,EDT,Citrus Aromatic,Men,Light,Light,2.0,Boss Bottled Tonic by Hugo Boss is a EDT perfume designed for Men. It belongs to the Citrus Aromatic category and has Light longevity.,,
Hugo Boss,Boss The Scent EDT,EDT,Spicy Oriental,Men,Medium,Medium,3.0,Boss The Scent EDT by Hugo Boss is a EDT perfume designed for Men. It belongs to the Spicy Oriental category and has Medium longevity.,,
Hugo Boss,Boss The Scent Intense EDP,EDP,Spicy Oriental,Men,Strong,Strong,4.0,Boss The Scent Intense EDP by Hugo Boss is a EDP perfume designed for Men. It belongs to the Spicy Oriental category and has Strong longevity.,,
Hugo Boss,Hugo Man EDT,EDT,Green Aromatic,Men,Light,Light,2.0,Hugo Man EDT by Hugo Boss is a EDT perfume designed for Men. It belongs to the Green Aromatic category and has Light longevity.,,
Hugo Boss,Hugo Just Different EDT,EDT,Woody Aromatic,Men,Light,Light,2.0,Hugo Just Different EDT by Hugo Boss is a EDT perfume designed for Men. It belongs to the Woody Aromatic category and has Light longevity.,"relaxing, grounded","casual, work"
Hugo Boss,Boss Bottled Night EDT,EDT,Woody Aromatic,Men,Light,Light,2.0,Boss Bottled Night EDT by Hugo Boss is a EDT perfume designed for Men. It belongs to the Woody Aromatic category and has Light longevity.,"relaxing, grounded","casual, work"
Hugo Boss,Boss Ma Vie EDP,EDP,Floriental,Female,Medium,Medium,3.0,Boss Ma Vie EDP by Hugo Boss is a EDP perfume designed for Female. It belongs to the Floriental category and has Medium longevity.,"elegant, sensual","evening, date"
Hugo Boss,Boss Femme EDP,EDP,Floriental,Female,Medium,Medium,3.0,Boss Femme EDP by Hugo Boss is a EDP perfume designed for Female. It belongs to the Floriental category and has Medium longevity.,"elegant, sensual","evening, date"
Hugo Boss,Boss The Scent For Her EDP,EDP,Floriental,Female,Medium,Medium,3.0,Boss The Scent For Her EDP by Hugo Boss is a EDP perfume designed for Female. It belongs to the Floriental category and has Medium longevity.,"elegant, sensual","evening, date"
Hugo Boss,Boss The Scent Le Parfum EDP,EDP,Floriental,Female,Medium,Medium,3.0,Boss The Scent Le Parfum EDP by Hugo Boss is a EDP perfume designed for Female. It belongs to the Floriental category and has Medium longevity.,"elegant, sensual","evening, date"
Hugo Boss,Boss Bottled Oud,EDP,Woody Oriental,Men,Medium,Medium,3.0,Boss Bottled Oud by Hugo Boss is a EDP perfume designed for Men. It belongs to the Woody Oriental category and has Medium longevity.,,
Hugo Boss,Boss Bottled Elixir,EDP,Woody Spicy,Men,Medium,Medium,3.0,Boss Bottled Elixir by Hugo Boss is a EDP perfume designed for Men. It belongs to the Woody Spicy category and has Medium longevity.,"strong, confident","evening, dinner"
Hugo Boss,Boss The Scent Le Parfum,EDP,Oriental Woody,Men,Medium,Medium,3.0,Boss The Scent Le Parfum by Hugo Boss is a EDP perfume designed for Men. It belongs to the Oriental Woody category and has Medium longevity.,"mysterious, deep","formal, dinner"
Hugo Boss,Boss The Scent Absolute,EDP,Oriental Woody,Men,Medium,Medium,3.0,Boss The Scent Absolute by Hugo Boss is a EDP perfume designed for Men. It belongs to the Oriental Woody category and has Medium longevity.,"mysterious, deep","formal, dinner"
Hugo Boss,Hugo Energise,EDT,Woody Aquatic,Men,Light,Light,2.0,Hugo Energise by Hugo Boss is a EDT perfume designed for Men. It belongs to the Woody Aquatic category and has Light longevity.,,
Hugo Boss,Hugo Just Different,EDT,Aromatic Green,Men,Light,Light,2.0,Hugo Just Different by Hugo Boss is a EDT perfume designed for Men. It belongs to the Aromatic Green category and has Light longevity.,,
Hugo Boss,Boss Soul,EDT,Oriental Woody,Men,Medium,Medium,3.0,Boss Soul by Hugo Boss is a EDT perfume designed for Men. It belongs to the Oriental Woody category and has Medium longevity.,"mysterious, deep","formal, dinner"
Hugo Boss,Boss Selection,EDT,Woody Aromatic,Men,Medium,Medium,3.0,Boss Selection by Hugo Boss is a EDT perfume designed for Men. It belongs to the Woody Aromatic category and has Medium longevity.,"relaxing, grounded","casual, work"
Hugo Boss,Boss Bottled Sport,EDT,Woody Aromatic,Men,Light,Light,2.0,Boss Bottled Sport by Hugo Boss is a EDT perfume designed for Men. It belongs to the Woody Aromatic category and has Light longevity.,"relaxing, grounded","casual, work"
Hugo Boss,Boss Bottled Unlimited,EDT,Citrus Aromatic,Men,Light,Light,2.0,Boss Bottled Unlimited by Hugo Boss is a EDT perfume designed for Men. It belongs to the Citrus Aromatic category and has Light longevity.,,
Hugo Boss,Boss Bottled Night,EDT,Woody Aromatic,Men,Light,Light,2.0,Boss Bottled Night by Hugo Boss is a EDT perfume designed for Men. It belongs to the Woody Aromatic category and has Light longevity.,"relaxing, grounded","casual, work"
Hugo Boss,Boss Ma Vie L'Eau,EDT,Floral Fruity,Female,Light,Light,2.0,Boss Ma Vie L'Eau by Hugo Boss is a EDT perfume designed for Female. It belongs to the Floral Fruity category and has Light longevity.,"romantic, happy","daytime, casual"
Hugo Boss,Boss Femme,EDP,Floral Fruity,Female,Medium,Medium,3.0,Boss Femme by Hugo Boss is a EDP perfume designed for Female. It belongs to the Floral Fruity category and has Medium longevity.,"romantic, happy","daytime, casual"
Hugo Boss,Boss Nuit Pour Femme,EDP,Floral Fruity,Female,Medium,Medium,3.0,Boss Nuit Pour Femme by Hugo Boss is a EDP perfume designed for Female. It belongs to the Floral Fruity category and has Medium longevity.,"romantic, happy","daytime, casual"
Hugo Boss,Boss Orange,EDP,Floral Fruity,Female,Medium,Medium,3.0,Boss Orange by Hugo Boss is a EDP perfume designed for Female. It belongs to the Floral Fruity category and has Medium longevity.,"romantic, happy","daytime, casual"
Hugo Boss,Boss The Scent For Her,EDP,Floral Fruity,Female,Medium,Medium,3.0,Boss The Scent For Her by Hugo Boss is a EDP perfume designed for Female. It belongs to the Floral Fruity category and has Medium longevity.,"romantic, happy","daytime, casual"
Hugo Boss,Boss The Scent Magnetic,EDP,Floral Fruity,Female,Medium,Medium,3.0,Boss The Scent Magnetic by Hugo Boss is a EDP perfume designed for Female. It belongs to the Floral Fruity category and has Medium longevity.,"romantic, happy","daytime, casual"
Hugo Boss,Boss Alive,EDP,Floral Fruity,Female,Medium,Medium,3.0,Boss Alive by Hugo Boss is a EDP perfume designed for Female. It belongs to the Floral Fruity category and has Medium longevity.,"romantic, happy","daytime, casual"
Hugo Boss,Boss The Scent Private Accord,EDP,Floral Fruity,Female,Medium,Medium,3.0,Boss The Scent Private Accord by Hugo Boss is a EDP perfume designed for Female. It belongs to the Floral Fruity category and has Medium longevity.,"romantic, happy","daytime, casual"
Hugo Boss,Hugo Reversed,EDT,Woody Aromatic,Men,Light,Light,2.0,Hugo Reversed by Hugo Boss is a EDT perfume designed for Men. It belongs to the Woody Aromatic category and has Light longevity.,"relaxing, grounded","casual, work"
Hermès,Terre d'Hermès EDT,EDT,Woody Citrus,Men,Medium,Medium,3.0,Terre d'Hermès EDT by Hermès is a EDT perfume designed for Men. It belongs to the Woody Citrus category and has Medium longevity.,,
Hermès,Terre d'Hermès EDP,EDP,Woody Citrus,Men,Strong,Strong,4.0,Terre d'Hermès EDP by Hermès is a EDP perfume designed for Men. It belongs to the Woody Citrus category and has Strong longevity.,,
Hermès,Terre d'Hermès Eau Très Fraîche,EDT,Woody Citrus,Men,Light,Light,2.0,Terre d'Hermès Eau Très Fraîche by Hermès is a EDT perfume designed for Men. It belongs to the Woody Citrus category and has Light longevity.,,
Hermès,Terre d'Hermès Eau Givrée,EDT,Woody Citrus,Men,Light,Light,2.0,Terre d'Hermès Eau Givrée by Hermès is a EDT perfume designed for Men. It belongs to the Woody Citrus category and has Light longevity.,,
Hermès,H24 EDT,EDT,Aromatic Green,Men,Medium,Medium,3.0,H24 EDT by Hermès is a EDT perfume designed for Men. It belongs to the Aromatic Green category and has Medium longevity.,,
Hermès,H24 Herbes Vives EDP,EDP,Aromatic Fougere,Men,Medium,Medium,3.0,H24 Herbes Vives EDP by Hermès is a EDP perfume designed for Men. It belongs to the Aromatic Fougere category and has Medium longevity.,,
Hermès,Un Jardin sur le Nil EDT,EDT,Green Fruity,Unisex,Light,Light,2.0,Un Jardin sur le Nil EDT by Hermès is a EDT perfume designed for Unisex. It belongs to the Green Fruity category and has Light longevity.,,
Hermès,Un Jardin sur le Toit EDT,EDT,Green Fruity,Unisex,Light,Light,2.0,Un Jardin sur le Toit EDT by Hermès is a EDT perfume designed for Unisex. It belongs to the Green Fruity category and has Light longevity.,,
Hermès,Un Jardin Méditerranéen EDT,EDT,Green Fruity,Unisex,Light,Light,2.0,Un Jardin Méditerranéen EDT by Hermès is a EDT perfume designed for Unisex. It belongs to the Green Fruity category and has Light longevity.,,
Hermès,Un Jardin d'Amalfi EDT,EDT,Green Fruity,Unisex,Light,Light,2.0,Un Jardin d'Amalfi EDT by Hermès is a EDT perfume designed for Unisex. It belongs to the Green Fruity category and has Light longevity.,,
Hermès,Un Jardin en Méditerranée EDT,EDT,Green Fruity,Unisex,Light,Light,2.0,Un Jardin en Méditerranée EDT by Hermès is a EDT perfume designed for Unisex. It belongs to the Green Fruity category and has Light longevity.,,
Hermès,Un Jardin sur le Toit EDT,EDT,Green Fruity,Unisex,Light,Light,2.0,Un Jardin sur le Toit EDT by Hermès is a EDT perfume designed for Unisex. It belongs to the Green Fruity category and has Light longevity.,,
Hermès,24 Faubourg EDP,EDP,Floriental,Female,Medium,Medium,3.0,24 Faubourg EDP by Hermès is a EDP perfume designed for Female. It belongs to the Floriental category and has Medium longevity.,"elegant, sensual","evening, date"
